Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
1124,23:59:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.563176935170596,28.563176935170596,21.436823064829433,21.436823064829433,302.8353210151458,293.00846332455137,0.16671032045703105,42.8736461296588,2.78e-06,50.0,3.2e-05,0.025858
1125,23:59:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.56113423351286,28.56113423351286,21.43886576648717,21.43886576648717,302.8352934506469,293.0084633008258,0.1667103270673988,42.87773153297427,2.78e-06,50.0,3.2e-05,0.025854
1126,23:59:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.559097494357665,28.559097494357665,21.440902505642363,21.440902505642363,302.83526596721765,293.00846327716994,0.16671033367409624,42.881805011284655,2.78e-06,50.0,3.2e-05,0.025851
1127,23:59:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.557066700034806,28.557066700034806,21.442933299965222,21.442933299965222,302.8352385646219,293.0084632535837,0.1667103402771254,42.88586659993038,2.78e-06,50.0,3.2e-05,0.025847
1128,23:59:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.55504183292796,28.55504183292796,21.44495816707207,21.44495816707207,302.835211242624,293.0084632300668,0.1667103468764883,42.889916334144075,2.78e-06,50.0,3.2e-05,0.025843
1129,23:59:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.553022875474532,28.553022875474532,21.446977124525496,21.446977124525496,302.83518400098905,293.00846320661907,0.16671035347218702,42.89395424905093,2.78e-06,50.0,3.2e-05,0.02584
1130,23:59:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.551009810165475,28.551009810165475,21.448990189834554,21.448990189834554,302.83515683948275,293.00846318324034,0.16671036006422357,42.89798037966904,2.78e-06,50.0,3.2e-05,0.025836
1131,23:59:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.54900261954511,28.54900261954511,21.45099738045492,21.45099738045492,302.8351297578715,293.0084631599304,0.1667103666526,42.901994760909766,2.78e-06,50.0,3.2e-05,0.025832
1132,23:59:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.54700128621096,28.54700128621096,21.452998713789068,21.452998713789068,302.8351027559225,293.00846313668893,0.16671037323731833,42.90599742757807,2.78e-06,50.0,3.2e-05,0.025829
1133,23:59:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.545005792813594,28.545005792813594,21.454994207186434,21.454994207186434,302.8350758334033,293.0084631135159,0.16671037981838058,42.909988414372805,2.78e-06,50.0,3.2e-05,0.025825
1134,23:59:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.54301612205643,28.54301612205643,21.4569838779436,21.4569838779436,302.83504899008244,293.00846309041106,0.16671038639578878,42.91396775588714,2.78e-06,50.0,3.2e-05,0.025822
1135,23:59:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.541032256695583,28.541032256695583,21.458967743304445,21.458967743304445,302.8350222257288,293.0084630673741,0.16671039296954498,42.917935486608826,2.78e-06,50.0,3.2e-05,0.025818
1136,23:59:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.539054179539693,28.539054179539693,21.460945820460335,21.460945820460335,302.83499554011206,293.00846304440495,0.1667103995396512,42.921891640920606,2.78e-06,50.0,3.2e-05,0.025814
1137,23:59:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.537081873449754,28.537081873449754,21.462918126550274,21.462918126550274,302.83496893300264,293.0084630215034,0.16671040610610946,42.92583625310048,2.78e-06,50.0,3.2e-05,0.025811
1138,23:59:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.535115321338953,28.535115321338953,21.464884678661075,21.464884678661075,302.83494240417144,293.00846299866924,0.16671041266892178,42.92976935732209,2.78e-06,50.0,3.2e-05,0.025807
1139,23:59:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.53315450617249,28.53315450617249,21.466845493827538,21.466845493827538,302.83491595339007,293.00846297590226,0.1667104192280902,42.93369098765501,2.78e-06,50.0,3.2e-05,0.025804
1140,23:59:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.531199410967428,28.531199410967428,21.4688005890326,21.4688005890326,302.83488958043074,293.0084629532022,0.16671042578361675,42.93760117806513,2.78e-06,50.0,3.2e-05,0.0258
1141,23:59:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.529250018792506,28.529250018792506,21.470749981207522,21.470749981207522,302.8348632850665,293.00846293056895,0.16671043233550345,42.94149996241497,2.78e-06,50.0,3.2e-05,0.025797
1142,23:59:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.527306312767998,28.527306312767998,21.47269368723203,21.47269368723203,302.8348370670708,293.0084629080023,0.16671043888375228,42.945387374464,2.78e-06,50.0,3.2e-05,0.025793
1143,23:59:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.52536827606552,28.52536827606552,21.474631723934507,21.474631723934507,302.8348109262178,293.0084628855021,0.1667104454283653,42.949263447868944,2.78e-06,50.0,3.2e-05,0.02579
1144,23:59:51,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.523435891907905,28.523435891907905,21.476564108092123,21.476564108092123,302.83478486228233,293.0084628630681,0.16671045196934453,42.953128216184176,2.78e-06,50.0,3.2e-05,0.025786
1145,23:59:52,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.52150914356899,28.52150914356899,21.478490856431037,21.478490856431037,302.8347588750398,293.0084628407,0.16671045850669194,42.95698171286201,2.78e-06,50.0,3.2e-05,0.025783
1146,23:59:53,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.5195880143735,28.5195880143735,21.480411985626528,21.480411985626528,302.8347329642665,293.00846281839785,0.1667104650404096,42.96082397125299,2.78e-06,50.0,3.2e-05,0.025779
1147,23:59:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.51767248769685,28.51767248769685,21.48232751230318,21.48232751230318,302.8347071297389,293.00846279616127,0.1667104715704995,42.96465502460629,2.78e-06,50.0,3.2e-05,0.025776
1148,23:59:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.515762546965,28.515762546965,21.48423745303503,21.48423745303503,302.83468137123447,293.00846277399006,0.16671047809696368,42.968474906069986,2.78e-06,50.0,3.2e-05,0.025772
1149,23:59:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.513858175654292,28.513858175654292,21.486141824345736,21.486141824345736,302.8346556885312,293.0084627518842,0.16671048461980412,42.97228364869141,2.78e-06,50.0,3.2e-05,0.025769
1150,23:59:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.51195935729129,28.51195935729129,21.48804064270874,21.48804064270874,302.8346300814077,293.00846272984336,0.16671049113902286,42.97608128541741,2.78e-06,50.0,3.2e-05,0.025765
1151,23:59:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.51006607545261,28.51006607545261,21.48993392454742,21.48993392454742,302.83460454964313,293.00846270786735,0.16671049765462193,42.979867849094774,2.78e-06,50.0,3.2e-05,0.025762
1152,23:59:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.508178313764773,28.508178313764773,21.491821686235255,21.491821686235255,302.8345790930174,293.0084626859561,0.16671050416660327,42.983643372470446,2.78e-06,50.0,3.2e-05,0.025759
1153,00:00:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.506296055904038,28.506296055904038,21.49370394409599,21.49370394409599,302.834553711311,293.00846266410923,0.16671051067496892,42.98740788819192,2.78e-06,50.0,3.2e-05,0.025755
1154,00:00:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.504419285596246,28.504419285596246,21.495580714403783,21.495580714403783,302.834528404305,293.0084626423267,0.1667105171797209,42.9911614288075,2.78e-06,50.0,3.2e-05,0.025752
1155,00:00:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.502547986616662,28.502547986616662,21.497452013383366,21.497452013383366,302.8345031717812,293.00846262060827,0.16671052368086123,42.99490402676667,2.78e-06,50.0,3.2e-05,0.025748
1156,00:00:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.500682142789817,28.500682142789817,21.49931785721021,21.49931785721021,302.83447801352185,293.0084625989538,0.16671053017839188,42.99863571442037,2.78e-06,50.0,3.2e-05,0.025745
1157,00:00:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.49882173798935,28.49882173798935,21.50117826201068,21.50117826201068,302.8344529293099,293.00846257736305,0.1667105366723149,43.00235652402129,2.78e-06,50.0,3.2e-05,0.025742
1158,00:00:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.49696675613785,28.49696675613785,21.503033243862177,21.503033243862177,302.83442791892907,293.0084625558358,0.16671054316263223,43.00606648772429,2.78e-06,50.0,3.2e-05,0.025738
1159,00:00:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.49511718120671,28.49511718120671,21.50488281879332,21.50488281879332,302.8344029821634,293.008462534372,0.16671054964934592,43.009765637586575,2.78e-06,50.0,3.2e-05,0.025735
1160,00:00:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.49327299721595,28.49327299721595,21.50672700278408,21.50672700278408,302.8343781187977,293.00846251297133,0.16671055613245794,43.0134540055681,2.78e-06,50.0,3.2e-05,0.025732
1161,00:00:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.491434188234088,28.491434188234088,21.50856581176594,21.50856581176594,302.83435332861745,293.0084624916336,0.16671056261197031,43.01713162353181,2.78e-06,50.0,3.2e-05,0.025728
1162,00:00:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.48960073837797,28.48960073837797,21.51039926162206,21.51039926162206,302.83432861140864,293.0084624703587,0.16671056908788504,43.02079852324405,2.78e-06,50.0,3.2e-05,0.025725
1163,00:00:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.487772631812618,28.487772631812618,21.51222736818741,21.51222736818741,302.8343039669579,293.0084624491465,0.1667105755602041,43.02445473637475,2.78e-06,50.0,3.2e-05,0.025722
1164,00:00:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.485949852751077,28.485949852751077,21.514050147248952,21.514050147248952,302.8342793950524,293.0084624279967,0.16671058202892952,43.02810029449784,2.78e-06,50.0,3.2e-05,0.025718
1165,00:00:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.48413238545427,28.48413238545427,21.51586761454576,21.51586761454576,302.83425489548006,293.00846240690913,0.16671058849406328,43.03173522909145,2.78e-06,50.0,3.2e-05,0.025715
1166,00:00:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.482320214230835,28.482320214230835,21.517679785769193,21.517679785769193,302.83423046802926,293.00846238588366,0.16671059495560736,43.03535957153832,2.78e-06,50.0,3.2e-05,0.025712
1167,00:00:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.480513323436977,28.480513323436977,21.51948667656305,21.51948667656305,302.8342061124891,293.0084623649201,0.16671060141356378,43.03897335312604,2.78e-06,50.0,3.2e-05,0.025708
1168,00:00:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.47871169747632,28.47871169747632,21.521288302523708,21.521288302523708,302.83418182864915,293.00846234401826,0.1667106078679345,43.04257660504736,2.78e-06,50.0,3.2e-05,0.025705
1169,00:00:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.47691532079975,28.47691532079975,21.523084679200277,21.523084679200277,302.83415761629965,293.008462323178,0.16671061431872153,43.04616935840049,2.78e-06,50.0,3.2e-05,0.025702
1170,00:00:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.475124177905276,28.475124177905276,21.524875822094753,21.524875822094753,302.8341334752314,293.008462302399,0.16671062076592685,43.049751644189435,2.78e-06,50.0,3.2e-05,0.025699
1171,00:00:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.473338253337865,28.473338253337865,21.526661746662164,21.526661746662164,302.8341094052359,293.00846228168115,0.16671062720955246,43.05332349332426,2.78e-06,50.0,3.2e-05,0.025696
1172,00:00:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.471557531689303,28.471557531689303,21.528442468310725,21.528442468310725,302.83408540610515,293.00846226102436,0.16671063364960031,43.05688493662139,2.78e-06,50.0,3.2e-05,0.025692
1173,00:00:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.46978199759805,28.46978199759805,21.530218002401977,21.530218002401977,302.83406147763174,293.0084622404284,0.16671064008607245,43.06043600480389,2.78e-06,50.0,3.2e-05,0.025689
1174,00:00:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.468011635749086,28.468011635749086,21.531988364250942,21.531988364250942,302.8340376196089,293.0084622198931,0.16671064651897083,43.06397672850182,2.78e-06,50.0,3.2e-05,0.025686
1175,00:00:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.466246430873753,28.466246430873753,21.533753569126276,21.533753569126276,302.8340138318304,293.00846219941815,0.16671065294829743,43.067507138252495,2.78e-06,50.0,3.2e-05,0.025683
1176,00:00:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.46448636774963,28.46448636774963,21.5355136322504,21.5355136322504,302.8339901140906,293.0084621790036,0.16671065937405424,43.07102726450074,2.78e-06,50.0,3.2e-05,0.02568
1177,00:00:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.462731431200368,28.462731431200368,21.53726856879966,21.53726856879966,302.8339664661845,293.0084621586491,0.16671066579624325,43.07453713759926,2.78e-06,50.0,3.2e-05,0.025676
1178,00:00:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.46098160609555,28.46098160609555,21.539018393904477,21.539018393904477,302.8339428879076,293.0084621383545,0.16671067221486643,43.07803678780889,2.78e-06,50.0,3.2e-05,0.025673
1179,00:00:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.459236877350563,28.459236877350563,21.540763122649466,21.540763122649466,302.83391937905606,293.0084621181197,0.16671067862992578,43.08152624529886,2.78e-06,50.0,3.2e-05,0.02567
1180,00:00:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.45749722992641,28.45749722992641,21.542502770073618,21.542502770073618,302.8338959394266,293.0084620979445,0.16671068504142325,43.08500554014717,2.78e-06,50.0,3.2e-05,0.025667
1181,00:00:28,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.455762648829612,28.455762648829612,21.544237351170416,21.544237351170416,302.8338725688165,293.0084620778287,0.16671069144936085,43.08847470234076,2.78e-06,50.0,3.2e-05,0.025664
1182,00:00:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.454033119112037,28.454033119112037,21.545966880887992,21.545966880887992,302.8338492670236,293.00846205777214,0.16671069785374054,43.09193376177591,2.78e-06,50.0,3.2e-05,0.025661
1183,00:00:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.452308625870764,28.452308625870764,21.547691374129265,21.547691374129265,302.8338260338463,293.00846203777456,0.1667107042545643,43.09538274825846,2.78e-06,50.0,3.2e-05,0.025658
1184,00:00:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.450589154247936,28.450589154247936,21.549410845752092,21.549410845752092,302.8338028690837,293.008462017836,0.1667107106518341,43.09882169150412,2.78e-06,50.0,3.2e-05,0.025654
1185,00:00:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.44887468943062,28.44887468943062,21.551125310569407,21.551125310569407,302.83377977253537,293.0084619979561,0.16671071704555188,43.10225062113875,2.78e-06,50.0,3.2e-05,0.025651
1186,00:00:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.447165216650674,28.447165216650674,21.552834783349354,21.552834783349354,302.83375674400145,293.0084619781347,0.16671072343571963,43.105669566698644,2.78e-06,50.0,3.2e-05,0.025648
1187,00:00:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.44546072118459,28.44546072118459,21.55453927881544,21.55453927881544,302.83373378328275,293.0084619583717,0.16671072982233937,43.10907855763082,2.78e-06,50.0,3.2e-05,0.025645
1188,00:00:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.443761188353356,28.443761188353356,21.556238811646672,21.556238811646672,302.8337108901805,293.00846193866687,0.16671073620541302,43.11247762329328,2.78e-06,50.0,3.2e-05,0.025642
1189,00:00:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.442066603522324,28.442066603522324,21.557933396477704,21.557933396477704,302.8336880644965,293.0084619190201,0.16671074258494256,43.11586679295535,2.78e-06,50.0,3.2e-05,0.025639
1190,00:00:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.440376952101065,28.440376952101065,21.559623047898963,21.559623047898963,302.8336653060333,293.00846189943115,0.16671074896092997,43.119246095797855,2.78e-06,50.0,3.2e-05,0.025636
1191,00:00:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.438692219543228,28.438692219543228,21.5613077804568,21.5613077804568,302.8336426145939,293.0084618798999,0.1667107553333772,43.12261556091354,2.78e-06,50.0,3.2e-05,0.025633
1192,00:00:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.437012391346396,28.437012391346396,21.562987608653632,21.562987608653632,302.8336199899818,293.0084618604262,0.16671076170228624,43.1259752173072,2.78e-06,50.0,3.2e-05,0.02563
1193,00:00:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.435337453051964,28.435337453051964,21.564662546948064,21.564662546948064,302.83359743200117,293.0084618410099,0.16671076806765903,43.129325093896064,2.78e-06,50.0,3.2e-05,0.025627
1194,00:00:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.43366739024498,28.43366739024498,21.566332609755047,21.566332609755047,302.83357494045663,293.00846182165066,0.16671077442949755,43.132665219510024,2.78e-06,50.0,3.2e-05,0.025624
1195,00:00:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.432002188554023,28.432002188554023,21.567997811446006,21.567997811446006,302.8335525151535,293.00846180234856,0.16671078078780374,43.13599562289194,2.78e-06,50.0,3.2e-05,0.025621
1196,00:00:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.430341833651056,28.430341833651056,21.569658166348972,21.569658166348972,302.8335301558975,293.00846178310326,0.16671078714257961,43.139316332697874,2.78e-06,50.0,3.2e-05,0.025618
1197,00:00:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.428686311251294,28.428686311251294,21.571313688748734,21.571313688748734,302.833507862495,293.00846176391457,0.16671079349382706,43.1426273774974,2.78e-06,50.0,3.2e-05,0.025615
1198,00:00:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.427035607113066,28.427035607113066,21.572964392886963,21.572964392886963,302.833485634753,293.0084617447825,0.1667107998415481,43.145928785773854,2.78e-06,50.0,3.2e-05,0.025612
1199,00:00:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.425389707037677,28.425389707037677,21.57461029296235,21.57461029296235,302.8334634724789,293.00846172570675,0.16671080618574466,43.14922058592464,2.78e-06,50.0,3.2e-05,0.025609
1200,00:00:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,28.42374859686928,28.42374859686928,21.576251403130748,21.576251403130748,302.83344137548073,293.0084617066871,0.16671081252641867,43.15250280626143,2.78e-06,50.0,3.2e-05,0.025606
